date,kr_interest
2022-05-10,3.288
2022-05-11,3.288
2022-05-12,3.288
2022-05-13,3.288
2022-05-14,3.288
2022-05-15,3.288
2022-05-16,3.288
2022-05-17,3.288
2022-05-18,3.288
2022-05-19,3.288
2022-05-20,3.288
2022-05-21,3.288
2022-05-22,3.288
2022-05-23,3.288
2022-05-24,3.288
2022-05-25,3.288
2022-05-26,3.288
2022-05-27,3.288
2022-05-28,3.288
2022-05-29,3.288
2022-05-30,3.288
2022-05-31,3.288
2022-06-01,3.705
2022-06-02,3.705
2022-06-03,3.705
2022-06-04,3.705
2022-06-05,3.705
2022-06-06,3.705
2022-06-07,3.705
2022-06-08,3.705
2022-06-09,3.705
2022-06-10,3.705
2022-06-11,3.705
2022-06-12,3.705
2022-06-13,3.705
2022-06-14,3.705
2022-06-15,3.705
2022-06-16,3.705
2022-06-17,3.705
2022-06-18,3.705
2022-06-19,3.705
2022-06-20,3.705
2022-06-21,3.705
2022-06-22,3.705
2022-06-23,3.705
2022-06-24,3.705
2022-06-25,3.705
2022-06-26,3.705
2022-06-27,3.705
2022-06-28,3.705
2022-06-29,3.705
2022-06-30,3.705
2022-07-01,3.393
2022-07-02,3.393
2022-07-03,3.393
2022-07-04,3.393
2022-07-05,3.393
2022-07-06,3.393
2022-07-07,3.393
2022-07-08,3.393
2022-07-09,3.393
2022-07-10,3.393
2022-07-11,3.393
2022-07-12,3.393
2022-07-13,3.393
2022-07-14,3.393
2022-07-15,3.393
2022-07-16,3.393
2022-07-17,3.393
2022-07-18,3.393
2022-07-19,3.393
2022-07-20,3.393
2022-07-21,3.393
2022-07-22,3.393
2022-07-23,3.393
2022-07-24,3.393
2022-07-25,3.393
2022-07-26,3.393
2022-07-27,3.393
2022-07-28,3.393
2022-07-29,3.393
2022-07-30,3.393
2022-07-31,3.393
2022-08-01,3.385
2022-08-02,3.385
2022-08-03,3.385
2022-08-04,3.385
2022-08-05,3.385
2022-08-06,3.385
2022-08-07,3.385
2022-08-08,3.385
2022-08-09,3.385
2022-08-10,3.385
2022-08-11,3.385
2022-08-12,3.385
2022-08-13,3.385
2022-08-14,3.385
2022-08-15,3.385
2022-08-16,3.385
2022-08-17,3.385
2022-08-18,3.385
2022-08-19,3.385
2022-08-20,3.385
2022-08-21,3.385
2022-08-22,3.385
2022-08-23,3.385
2022-08-24,3.385
2022-08-25,3.385
2022-08-26,3.385
2022-08-27,3.385
2022-08-28,3.385
2022-08-29,3.385
2022-08-30,3.385
2022-08-31,3.385
2022-09-01,4.027
2022-09-02,4.027
2022-09-03,4.027
2022-09-04,4.027
2022-09-05,4.027
2022-09-06,4.027
2022-09-07,4.027
2022-09-08,4.027
2022-09-09,4.027
2022-09-10,4.027
2022-09-11,4.027
2022-09-12,4.027
2022-09-13,4.027
2022-09-14,4.027
2022-09-15,4.027
2022-09-16,4.027
2022-09-17,4.027
2022-09-18,4.027
2022-09-19,4.027
2022-09-20,4.027
2022-09-21,4.027
2022-09-22,4.027
2022-09-23,4.027
2022-09-24,4.027
2022-09-25,4.027
2022-09-26,4.027
2022-09-27,4.027
2022-09-28,4.027
2022-09-29,4.027
2022-09-30,4.027
2022-10-01,4.522
2022-10-02,4.522
2022-10-03,4.522
2022-10-04,4.522
2022-10-05,4.522
2022-10-06,4.522
2022-10-07,4.522
2022-10-08,4.522
2022-10-09,4.522
2022-10-10,4.522
2022-10-11,4.522
2022-10-12,4.522
2022-10-13,4.522
2022-10-14,4.522
2022-10-15,4.522
2022-10-16,4.522
2022-10-17,4.522
2022-10-18,4.522
2022-10-19,4.522
2022-10-20,4.522
2022-10-21,4.522
2022-10-22,4.522
2022-10-23,4.522
2022-10-24,4.522
2022-10-25,4.522
2022-10-26,4.522
2022-10-27,4.522
2022-10-28,4.522
2022-10-29,4.522
2022-10-30,4.522
2022-10-31,4.522
2022-11-01,4.388
2022-11-02,4.388
2022-11-03,4.388
2022-11-04,4.388
2022-11-05,4.388
2022-11-06,4.388
2022-11-07,4.388
2022-11-08,4.388
2022-11-09,4.388
2022-11-10,4.388
2022-11-11,4.388
2022-11-12,4.388
2022-11-13,4.388
2022-11-14,4.388
2022-11-15,4.388
2022-11-16,4.388
2022-11-17,4.388
2022-11-18,4.388
2022-11-19,4.388
2022-11-20,4.388
2022-11-21,4.388
2022-11-22,4.388
2022-11-23,4.388
2022-11-24,4.388
2022-11-25,4.388
2022-11-26,4.388
2022-11-27,4.388
2022-11-28,4.388
2022-11-29,4.388
2022-11-30,4.388
2022-12-01,3.929
2022-12-02,3.929
2022-12-03,3.929
2022-12-04,3.929
2022-12-05,3.929
2022-12-06,3.929
2022-12-07,3.929
2022-12-08,3.929
2022-12-09,3.929
2022-12-10,3.929
2022-12-11,3.929
2022-12-12,3.929
2022-12-13,3.929
2022-12-14,3.929
2022-12-15,3.929
2022-12-16,3.929
2022-12-17,3.929
2022-12-18,3.929
2022-12-19,3.929
2022-12-20,3.929
2022-12-21,3.929
2022-12-22,3.929
2022-12-23,3.929
2022-12-24,3.929
2022-12-25,3.929
2022-12-26,3.929
2022-12-27,3.929
2022-12-28,3.929
2022-12-29,3.929
2022-12-30,3.929
2022-12-31,3.929
2023-01-01,3.643
2023-01-02,3.643
2023-01-03,3.643
2023-01-04,3.643
2023-01-05,3.643
2023-01-06,3.643
2023-01-07,3.643
2023-01-08,3.643
2023-01-09,3.643
2023-01-10,3.643
2023-01-11,3.643
2023-01-12,3.643
2023-01-13,3.643
2023-01-14,3.643
2023-01-15,3.643
2023-01-16,3.643
2023-01-17,3.643
2023-01-18,3.643
2023-01-19,3.643
2023-01-20,3.643
2023-01-21,3.643
2023-01-22,3.643
2023-01-23,3.643
2023-01-24,3.643
2023-01-25,3.643
2023-01-26,3.643
2023-01-27,3.643
2023-01-28,3.643
2023-01-29,3.643
2023-01-30,3.643
2023-01-31,3.643
2023-02-01,3.609
2023-02-02,3.609
2023-02-03,3.609
2023-02-04,3.609
2023-02-05,3.609
2023-02-06,3.609
2023-02-07,3.609
2023-02-08,3.609
2023-02-09,3.609
2023-02-10,3.609
2023-02-11,3.609
2023-02-12,3.609
2023-02-13,3.609
2023-02-14,3.609
2023-02-15,3.609
2023-02-16,3.609
2023-02-17,3.609
2023-02-18,3.609
2023-02-19,3.609
2023-02-20,3.609
2023-02-21,3.609
2023-02-22,3.609
2023-02-23,3.609
2023-02-24,3.609
2023-02-25,3.609
2023-02-26,3.609
2023-02-27,3.609
2023-02-28,3.609
2023-03-01,3.601
2023-03-02,3.601
2023-03-03,3.601
2023-03-04,3.601
2023-03-05,3.601
2023-03-06,3.601
2023-03-07,3.601
2023-03-08,3.601
2023-03-09,3.601
2023-03-10,3.601
2023-03-11,3.601
2023-03-12,3.601
2023-03-13,3.601
2023-03-14,3.601
2023-03-15,3.601
2023-03-16,3.601
2023-03-17,3.601
2023-03-18,3.601
2023-03-19,3.601
2023-03-20,3.601
2023-03-21,3.601
2023-03-22,3.601
2023-03-23,3.601
2023-03-24,3.601
2023-03-25,3.601
2023-03-26,3.601
2023-03-27,3.601
2023-03-28,3.601
2023-03-29,3.601
2023-03-30,3.601
2023-03-31,3.601
2023-04-01,3.403
2023-04-02,3.403
2023-04-03,3.403
2023-04-04,3.403
2023-04-05,3.403
2023-04-06,3.403
2023-04-07,3.403
2023-04-08,3.403
2023-04-09,3.403
2023-04-10,3.403
2023-04-11,3.403
2023-04-12,3.403
2023-04-13,3.403
2023-04-14,3.403
2023-04-15,3.403
2023-04-16,3.403
2023-04-17,3.403
2023-04-18,3.403
2023-04-19,3.403
2023-04-20,3.403
2023-04-21,3.403
2023-04-22,3.403
2023-04-23,3.403
2023-04-24,3.403
2023-04-25,3.403
2023-04-26,3.403
2023-04-27,3.403
2023-04-28,3.403
2023-04-29,3.403
2023-04-30,3.403
2023-05-01,3.539
2023-05-02,3.539
2023-05-03,3.539
2023-05-04,3.539
2023-05-05,3.539
2023-05-06,3.539
2023-05-07,3.539
2023-05-08,3.539
2023-05-09,3.539
2023-05-10,3.539
2023-05-11,3.539
2023-05-12,3.539
2023-05-13,3.539
2023-05-14,3.539
2023-05-15,3.539
2023-05-16,3.539
2023-05-17,3.539
2023-05-18,3.539
2023-05-19,3.539
2023-05-20,3.539
2023-05-21,3.539
2023-05-22,3.539
2023-05-23,3.539
2023-05-24,3.539
2023-05-25,3.539
2023-05-26,3.539
2023-05-27,3.539
2023-05-28,3.539
2023-05-29,3.539
2023-05-30,3.539
2023-05-31,3.539
2023-06-01,3.762
2023-06-02,3.762
2023-06-03,3.762
2023-06-04,3.762
2023-06-05,3.762
2023-06-06,3.762
2023-06-07,3.762
2023-06-08,3.762
2023-06-09,3.762
2023-06-10,3.762
2023-06-11,3.762
2023-06-12,3.762
2023-06-13,3.762
2023-06-14,3.762
2023-06-15,3.762
2023-06-16,3.762
2023-06-17,3.762
2023-06-18,3.762
2023-06-19,3.762
2023-06-20,3.762
2023-06-21,3.762
2023-06-22,3.762
2023-06-23,3.762
2023-06-24,3.762
2023-06-25,3.762
2023-06-26,3.762
2023-06-27,3.762
2023-06-28,3.762
2023-06-29,3.762
2023-06-30,3.762
2023-07-01,3.858
2023-07-02,3.858
2023-07-03,3.858
2023-07-04,3.858
2023-07-05,3.858
2023-07-06,3.858
2023-07-07,3.858
2023-07-08,3.858
2023-07-09,3.858
2023-07-10,3.858
2023-07-11,3.858
2023-07-12,3.858
2023-07-13,3.858
2023-07-14,3.858
2023-07-15,3.858
2023-07-16,3.858
2023-07-17,3.858
2023-07-18,3.858
2023-07-19,3.858
2023-07-20,3.858
2023-07-21,3.858
2023-07-22,3.858
2023-07-23,3.858
2023-07-24,3.858
2023-07-25,3.858
2023-07-26,3.858
2023-07-27,3.858
2023-07-28,3.858
2023-07-29,3.858
2023-07-30,3.858
2023-07-31,3.858
2023-08-01,4.001
2023-08-02,4.001
2023-08-03,4.001
2023-08-04,4.001
2023-08-05,4.001
2023-08-06,4.001
2023-08-07,4.001
2023-08-08,4.001
2023-08-09,4.001
2023-08-10,4.001
2023-08-11,4.001
2023-08-12,4.001
2023-08-13,4.001
2023-08-14,4.001
2023-08-15,4.001
2023-08-16,4.001
2023-08-17,4.001
2023-08-18,4.001
2023-08-19,4.001
2023-08-20,4.001
2023-08-21,4.001
2023-08-22,4.001
2023-08-23,4.001
2023-08-24,4.001
2023-08-25,4.001
2023-08-26,4.001
2023-08-27,4.001
2023-08-28,4.001
2023-08-29,4.001
2023-08-30,4.001
2023-08-31,4.001
2023-09-01,4.141
2023-09-02,4.141
2023-09-03,4.141
2023-09-04,4.141
2023-09-05,4.141
2023-09-06,4.141
2023-09-07,4.141
2023-09-08,4.141
2023-09-09,4.141
2023-09-10,4.141
2023-09-11,4.141
2023-09-12,4.141
2023-09-13,4.141
2023-09-14,4.141
2023-09-15,4.141
2023-09-16,4.141
2023-09-17,4.141
2023-09-18,4.141
2023-09-19,4.141
2023-09-20,4.141
2023-09-21,4.141
2023-09-22,4.141
2023-09-23,4.141
2023-09-24,4.141
2023-09-25,4.141
2023-09-26,4.141
2023-09-27,4.141
2023-09-28,4.141
2023-09-29,4.141
2023-09-30,4.141
2023-10-01,4.485
2023-10-02,4.485
2023-10-03,4.485
2023-10-04,4.485
2023-10-05,4.485
2023-10-06,4.485
2023-10-07,4.485
2023-10-08,4.485
2023-10-09,4.485
2023-10-10,4.485
2023-10-11,4.485
2023-10-12,4.485
2023-10-13,4.485
2023-10-14,4.485
2023-10-15,4.485
2023-10-16,4.485
2023-10-17,4.485
2023-10-18,4.485
2023-10-19,4.485
2023-10-20,4.485
2023-10-21,4.485
2023-10-22,4.485
2023-10-23,4.485
2023-10-24,4.485
2023-10-25,4.485
2023-10-26,4.485
2023-10-27,4.485
2023-10-28,4.485
2023-10-29,4.485
2023-10-30,4.485
2023-10-31,4.485
2023-11-01,4.117
2023-11-02,4.117
2023-11-03,4.117
2023-11-04,4.117
2023-11-05,4.117
2023-11-06,4.117
2023-11-07,4.117
2023-11-08,4.117
2023-11-09,4.117
2023-11-10,4.117
2023-11-11,4.117
2023-11-12,4.117
2023-11-13,4.117
2023-11-14,4.117
2023-11-15,4.117
2023-11-16,4.117
2023-11-17,4.117
2023-11-18,4.117
2023-11-19,4.117
2023-11-20,4.117
2023-11-21,4.117
2023-11-22,4.117
2023-11-23,4.117
2023-11-24,4.117
2023-11-25,4.117
2023-11-26,4.117
2023-11-27,4.117
2023-11-28,4.117
2023-11-29,4.117
2023-11-30,4.117
2023-12-01,3.636
2023-12-02,3.636
2023-12-03,3.636
2023-12-04,3.636
2023-12-05,3.636
2023-12-06,3.636
2023-12-07,3.636
2023-12-08,3.636
2023-12-09,3.636
2023-12-10,3.636
2023-12-11,3.636
2023-12-12,3.636
2023-12-13,3.636
2023-12-14,3.636
2023-12-15,3.636
2023-12-16,3.636
2023-12-17,3.636
2023-12-18,3.636
2023-12-19,3.636
2023-12-20,3.636
2023-12-21,3.636
2023-12-22,3.636
2023-12-23,3.636
2023-12-24,3.636
2023-12-25,3.636
2023-12-26,3.636
2023-12-27,3.636
2023-12-28,3.636
2023-12-29,3.636
2023-12-30,3.636
2023-12-31,3.636
2024-01-01,3.544
2024-01-02,3.544
2024-01-03,3.544
2024-01-04,3.544
2024-01-05,3.544
2024-01-06,3.544
2024-01-07,3.544
2024-01-08,3.544
2024-01-09,3.544
2024-01-10,3.544
2024-01-11,3.544
2024-01-12,3.544
2024-01-13,3.544
2024-01-14,3.544
2024-01-15,3.544
2024-01-16,3.544
2024-01-17,3.544
2024-01-18,3.544
2024-01-19,3.544
2024-01-20,3.544
2024-01-21,3.544
2024-01-22,3.544
2024-01-23,3.544
2024-01-24,3.544
2024-01-25,3.544
2024-01-26,3.544
2024-01-27,3.544
2024-01-28,3.544
2024-01-29,3.544
2024-01-30,3.544
2024-01-31,3.544
2024-02-01,3.576
2024-02-02,3.576
2024-02-03,3.576
2024-02-04,3.576
2024-02-05,3.576
2024-02-06,3.576
2024-02-07,3.576
2024-02-08,3.576
2024-02-09,3.576
2024-02-10,3.576
2024-02-11,3.576
2024-02-12,3.576
2024-02-13,3.576
2024-02-14,3.576
2024-02-15,3.576
2024-02-16,3.576
2024-02-17,3.576
2024-02-18,3.576
2024-02-19,3.576
2024-02-20,3.576
2024-02-21,3.576
2024-02-22,3.576
2024-02-23,3.576
2024-02-24,3.576
2024-02-25,3.576
2024-02-26,3.576
2024-02-27,3.576
2024-02-28,3.576
2024-02-29,3.576
2024-03-01,3.506
2024-03-02,3.506
2024-03-03,3.506
2024-03-04,3.506
2024-03-05,3.506
2024-03-06,3.506
2024-03-07,3.506
2024-03-08,3.506
2024-03-09,3.506
2024-03-10,3.506
2024-03-11,3.506
2024-03-12,3.506
2024-03-13,3.506
2024-03-14,3.506
2024-03-15,3.506
2024-03-16,3.506
2024-03-17,3.506
2024-03-18,3.506
2024-03-19,3.506
2024-03-20,3.506
2024-03-21,3.506
2024-03-22,3.506
2024-03-23,3.506
2024-03-24,3.506
2024-03-25,3.506
2024-03-26,3.506
2024-03-27,3.506
2024-03-28,3.506
2024-03-29,3.506
2024-03-30,3.506
2024-03-31,3.506
2024-04-01,3.618
2024-04-02,3.618
2024-04-03,3.618
2024-04-04,3.618
2024-04-05,3.618
2024-04-06,3.618
2024-04-07,3.618
2024-04-08,3.618
2024-04-09,3.618
2024-04-10,3.618
2024-04-11,3.618
2024-04-12,3.618
2024-04-13,3.618
2024-04-14,3.618
2024-04-15,3.618
2024-04-16,3.618
2024-04-17,3.618
2024-04-18,3.618
2024-04-19,3.618
2024-04-20,3.618
2024-04-21,3.618
2024-04-22,3.618
2024-04-23,3.618
2024-04-24,3.618
2024-04-25,3.618
2024-04-26,3.618
2024-04-27,3.618
2024-04-28,3.618
2024-04-29,3.618
2024-04-30,3.618
2024-05-01,3.591
2024-05-02,3.591
2024-05-03,3.591
2024-05-04,3.591
2024-05-05,3.591
2024-05-06,3.591
2024-05-07,3.591
2024-05-08,3.591
2024-05-09,3.591
2024-05-10,3.591
2024-05-11,3.591
2024-05-12,3.591
2024-05-13,3.591
2024-05-14,3.591
2024-05-15,3.591
2024-05-16,3.591
2024-05-17,3.591
2024-05-18,3.591
2024-05-19,3.591
2024-05-20,3.591
2024-05-21,3.591
2024-05-22,3.591
2024-05-23,3.591
2024-05-24,3.591
2024-05-25,3.591
2024-05-26,3.591
2024-05-27,3.591
2024-05-28,3.591
2024-05-29,3.591
2024-05-30,3.591
2024-05-31,3.591
2024-06-01,3.4
2024-06-02,3.4
2024-06-03,3.4
2024-06-04,3.4
2024-06-05,3.4
2024-06-06,3.4
2024-06-07,3.4
2024-06-08,3.4
2024-06-09,3.4
2024-06-10,3.4
2024-06-11,3.4
2024-06-12,3.4
2024-06-13,3.4
2024-06-14,3.4
2024-06-15,3.4
2024-06-16,3.4
2024-06-17,3.4
2024-06-18,3.4
2024-06-19,3.4
2024-06-20,3.4
2024-06-21,3.4
2024-06-22,3.4
2024-06-23,3.4
2024-06-24,3.4
2024-06-25,3.4
2024-06-26,3.4
2024-06-27,3.4
2024-06-28,3.4
2024-06-29,3.4
2024-06-30,3.4
2024-07-01,3.213
2024-07-02,3.213
2024-07-03,3.213
2024-07-04,3.213
2024-07-05,3.213
2024-07-06,3.213
2024-07-07,3.213
2024-07-08,3.213
2024-07-09,3.213
2024-07-10,3.213
2024-07-11,3.213
2024-07-12,3.213
2024-07-13,3.213
2024-07-14,3.213
2024-07-15,3.213
2024-07-16,3.213
2024-07-17,3.213
2024-07-18,3.213
2024-07-19,3.213
2024-07-20,3.213
2024-07-21,3.213
2024-07-22,3.213
2024-07-23,3.213
2024-07-24,3.213
2024-07-25,3.213
2024-07-26,3.213
2024-07-27,3.213
2024-07-28,3.213
2024-07-29,3.213
2024-07-30,3.213
2024-07-31,3.213
2024-08-01,3.077
2024-08-02,3.077
2024-08-03,3.077
2024-08-04,3.077
2024-08-05,3.077
2024-08-06,3.077
2024-08-07,3.077
2024-08-08,3.077
2024-08-09,3.077
2024-08-10,3.077
2024-08-11,3.077
2024-08-12,3.077
2024-08-13,3.077
2024-08-14,3.077
2024-08-15,3.077
2024-08-16,3.077
2024-08-17,3.077
2024-08-18,3.077
2024-08-19,3.077
2024-08-20,3.077
2024-08-21,3.077
2024-08-22,3.077
2024-08-23,3.077
2024-08-24,3.077
2024-08-25,3.077
2024-08-26,3.077
2024-08-27,3.077
2024-08-28,3.077
2024-08-29,3.077
2024-08-30,3.077
2024-08-31,3.077
2024-09-01,3.096
2024-09-02,3.096
2024-09-03,3.096
2024-09-04,3.096
2024-09-05,3.096
2024-09-06,3.096
2024-09-07,3.096
2024-09-08,3.096
2024-09-09,3.096
2024-09-10,3.096
2024-09-11,3.096
2024-09-12,3.096
2024-09-13,3.096
2024-09-14,3.096
2024-09-15,3.096
2024-09-16,3.096
2024-09-17,3.096
2024-09-18,3.096
2024-09-19,3.096
2024-09-20,3.096
2024-09-21,3.096
2024-09-22,3.096
2024-09-23,3.096
2024-09-24,3.096
2024-09-25,3.096
2024-09-26,3.096
2024-09-27,3.096
2024-09-28,3.096
2024-09-29,3.096
2024-09-30,3.096
2024-10-01,3.146
2024-10-02,3.146
2024-10-03,3.146
2024-10-04,3.146
2024-10-05,3.146
2024-10-06,3.146
2024-10-07,3.146
2024-10-08,3.146
2024-10-09,3.146
2024-10-10,3.146
2024-10-11,3.146
2024-10-12,3.146
2024-10-13,3.146
2024-10-14,3.146
2024-10-15,3.146
2024-10-16,3.146
2024-10-17,3.146
2024-10-18,3.146
2024-10-19,3.146
2024-10-20,3.146
2024-10-21,3.146
2024-10-22,3.146
2024-10-23,3.146
2024-10-24,3.146
2024-10-25,3.146
2024-10-26,3.146
2024-10-27,3.146
2024-10-28,3.146
2024-10-29,3.146
2024-10-30,3.146
2024-10-31,3.146
2024-11-01,3.08
2024-11-02,3.08
2024-11-03,3.08
2024-11-04,3.08
2024-11-05,3.08
2024-11-06,3.08
2024-11-07,3.08
2024-11-08,3.08
2024-11-09,3.08
2024-11-10,3.08
2024-11-11,3.08
2024-11-12,3.08
2024-11-13,3.08
2024-11-14,3.08
2024-11-15,3.08
2024-11-16,3.08
2024-11-17,3.08
2024-11-18,3.08
2024-11-19,3.08
2024-11-20,3.08
2024-11-21,3.08
2024-11-22,3.08
2024-11-23,3.08
2024-11-24,3.08
2024-11-25,3.08
2024-11-26,3.08
2024-11-27,3.08
2024-11-28,3.08
2024-11-29,3.08
2024-11-30,3.08
2024-12-01,2.863
2024-12-02,2.863
2024-12-03,2.863
2024-12-04,2.863
2024-12-05,2.863
2024-12-06,2.863
2024-12-07,2.863
2024-12-08,2.863
2024-12-09,2.863
2024-12-10,2.863
2024-12-11,2.863
2024-12-12,2.863
2024-12-13,2.863
2024-12-14,2.863
2024-12-15,2.863
2024-12-16,2.863
2024-12-17,2.863
2024-12-18,2.863
2024-12-19,2.863
2024-12-20,2.863
2024-12-21,2.863
2024-12-22,2.863
2024-12-23,2.863
2024-12-24,2.863
2024-12-25,2.863
2024-12-26,2.863
2024-12-27,2.863
2024-12-28,2.863
2024-12-29,2.863
2024-12-30,2.863
2024-12-31,2.863
2025-01-01,2.848
2025-01-02,2.848
2025-01-03,2.848
2025-01-04,2.848
2025-01-05,2.848
2025-01-06,2.848
2025-01-07,2.848
2025-01-08,2.848
2025-01-09,2.848
2025-01-10,2.848
2025-01-11,2.848
2025-01-12,2.848
2025-01-13,2.848
2025-01-14,2.848
2025-01-15,2.848
2025-01-16,2.848
2025-01-17,2.848
2025-01-18,2.848
2025-01-19,2.848
2025-01-20,2.848
2025-01-21,2.848
2025-01-22,2.848
2025-01-23,2.848
2025-01-24,2.848
2025-01-25,2.848
2025-01-26,2.848
2025-01-27,2.848
2025-01-28,2.848
2025-01-29,2.848
2025-01-30,2.848
2025-01-31,2.848
2025-02-01,2.872
2025-02-02,2.872
2025-02-03,2.872
2025-02-04,2.872
2025-02-05,2.872
2025-02-06,2.872
2025-02-07,2.872
2025-02-08,2.872
2025-02-09,2.872
2025-02-10,2.872
2025-02-11,2.872
2025-02-12,2.872
2025-02-13,2.872
2025-02-14,2.872
2025-02-15,2.872
2025-02-16,2.872
2025-02-17,2.872
2025-02-18,2.872
2025-02-19,2.872
2025-02-20,2.872
2025-02-21,2.872
2025-02-22,2.872
2025-02-23,2.872
2025-02-24,2.872
2025-02-25,2.872
2025-02-26,2.872
2025-02-27,2.872
2025-02-28,2.872
2025-03-01,2.872
2025-03-02,2.872
2025-03-03,2.872
2025-03-04,2.872
2025-03-05,2.872
2025-03-06,2.872
2025-03-07,2.872
2025-03-08,2.872
2025-03-09,2.872
2025-03-10,2.872
2025-03-11,2.872
2025-03-12,2.872
2025-03-13,2.872
2025-03-14,2.872
2025-03-15,2.872
2025-03-16,2.872
2025-03-17,2.872
2025-03-18,2.872
2025-03-19,2.872
2025-03-20,2.872
2025-03-21,2.872
2025-03-22,2.872
2025-03-23,2.872
2025-03-24,2.872
2025-03-25,2.872
2025-03-26,2.872
2025-03-27,2.872
2025-03-28,2.872
2025-03-29,2.872
2025-03-30,2.872
2025-03-31,2.872
2025-04-01,2.872
2025-04-02,2.872
2025-04-03,2.872
2025-04-04,2.872
2025-04-05,2.872
2025-04-06,2.872
2025-04-07,2.872
2025-04-08,2.872
2025-04-09,2.872
2025-04-10,2.872
2025-04-11,2.872
2025-04-12,2.872
2025-04-13,2.872
2025-04-14,2.872
2025-04-15,2.872
2025-04-16,2.872
2025-04-17,2.872
2025-04-18,2.872
2025-04-19,2.872
2025-04-20,2.872
2025-04-21,2.872
2025-04-22,2.872
2025-04-23,2.872
2025-04-24,2.872
2025-04-25,2.872
2025-04-26,2.872
2025-04-27,2.872
2025-04-28,2.872
2025-04-29,2.872
2025-04-30,2.872
2025-05-01,2.872
2025-05-02,2.872
2025-05-03,2.872
2025-05-04,2.872
2025-05-05,2.872
2025-05-06,2.872
2025-05-07,2.872
2025-05-08,2.872
2025-05-09,2.872
2025-05-10,2.872
2025-05-11,2.872
2025-05-12,2.872
2025-05-13,2.872
2025-05-14,2.872
2025-05-15,2.872
2025-05-16,2.872
2025-05-17,2.872
2025-05-18,2.872
2025-05-19,2.872
2025-05-20,2.872
2025-05-21,2.872
2025-05-22,2.872
2025-05-23,2.872
2025-05-24,2.872
2025-05-25,2.872
2025-05-26,2.872
2025-05-27,2.872
2025-05-28,2.872
2025-05-29,2.872
2025-05-30,2.872
